2.457331881263216492e+06 3.324404066530345858e+01 2.003348907391565292e-01 -1.098367766216688413e+00 -8.904657983054919956e-01 4.550501753083530110e-01 6.800747022076791826e-01 0.000000000000000000e+00 1.200000000000000000e+01 4.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457331955262796022e+06 3.309433462734818221e+01 2.007721203768715879e-01 -1.097051223456861901e+00 -8.898659337495762323e-01 4.562221169035919899e-01 6.793085756980641321e-01 0.000000000000000000e+00 1.300000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457363109880918171e+06 -2.045729882688912227e+01 2.000559018230252950e-01 3.821313824625123812e-01 3.728989649253817151e-01 9.278719534276154146e-01 -6.219840042237987365e-01 0.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457363183881191071e+06 -2.017751780750382196e+01 2.003600003322384415e-01 3.790936600779086785e-01 3.700786313480790013e-01 9.290004341331238313e-01 -6.195469214431148508e-01 0.000000000000000000e+00 1.500000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457380861151182093e+06 1.232873406238978475e+01 1.983267131396881655e-01 -8.080153555586390146e-01 -7.229173396205724744e-01 6.909345266202245872e-01 3.528982873404571952e-01 0.000000000000000000e+00 1.600000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457380935152247082e+06 1.257012956778699930e+01 1.992980620586225493e-01 -8.122423708489745486e-01 -7.258314633214990597e-01 6.878725803901267755e-01 3.555048900202296136e-01 0.000000000000000000e+00 1.700000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457516150631380733e+06 -2.813209527067436611e+01 1.982382447741138642e-01 -2.699307524578109074e+00 -4.280058254526908357e-01 -9.037759752165138716e-01 -7.078510127600369239e-01 0.000000000000000000e+00 1.800000000000000000e+01 2.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457516224645709153e+06 -2.813529819329097137e+01 1.986616179101400037e-01 -2.700076078499912047e+00 -4.273110985446951782e-01 -9.041046538208536987e-01 -7.074325862412852439e-01 0.000000000000000000e+00 1.900000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457551632769088261e+06 4.678235468279059006e+01 1.997529959542801714e-01 2.142296954893712524e+00 8.410902405190606723e-01 -5.408948209250932226e-01 5.533024335688527806e-01 0.000000000000000000e+00 2.000000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457551706782848109e+06 4.609961471913656084e+01 2.006307009534974428e-01 2.146096711761021680e+00 8.390289047672999656e-01 -5.440868468957735793e-01 5.501949575482840693e-01 0.000000000000000000e+00 2.100000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
